title,url,discounted_price,original_price
Authentic Vaporesso Luxe II 220W TC MOD - Gorilla,https://www.cigabuy.com/authentic-vaporesso-luxe-ii-220w-tc-mod-gorilla-p-19910.html,$49.83,$76.80 
Authentic VapX Geyser S Pod Kit 1500mAh - Charcoal Black,https://www.cigabuy.com/authentic-vapx-geyser-s-pod-kit-1500mah-charcoal-black-p-20101.html,$29.18,$36.47 
Authentic VapX Geyser S Pod Kit 1500mAh - Crater Lake Blue,https://www.cigabuy.com/authentic-vapx-geyser-s-pod-kit-1500mah-crater-lake-blue-p-20102.html,$29.18,$36.47 
Authentic Geekvape Wenax Stylus Pod Starter Kit - Classic Black,https://www.cigabuy.com/authentic-geekvape-wenax-stylus-pod-starter-kit-classic-black-p-19295.html,$15.15,$23.82 
TIMEMORE Chestnut Coffee Grinder Portable Hand Manual Grinder Machine,https://www.cigabuy.com/timemore-chestnut-coffee-grinder-portable-hand-manual-grinder-machine-p-20014.html,$59.45,$130.48 
Philips M8 Tablet Quad Core 3+32GB 2MP + 5MP Cameras Dual Band 2.4G +5G WiFi,https://www.cigabuy.com/philips-m8-tablet-quad-core-332gb-2mp-5mp-cameras-dual-band-24g-5g-wifi-p-20015.html,$128.44,$247.70 
Hanging Neck Mini Fan Cooler Small Fan Handheld USB Rechargeable,https://www.cigabuy.com/hanging-neck-mini-fan-cooler-small-fan-handheld-usb-rechargeable-p-20071.html,$7.99,$22.39 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Steel Blue,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-steel-blue-p-20086.html,$37.91,$60.65 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Leather Brown,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-leather-brown-p-20085.html,$37.91,$60.65 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Steel Blue,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-steel-blue-p-20091.html,$48.20,$75.81 
Deli Office Pen Container Small Objects Storage Box Multifunctional Organizer,https://www.cigabuy.com/deli-office-pen-container-small-objects-storage-box-multifunctional-organizer-p-20017.html,$6.12,$66.17 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Imperial Red,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-imperial-red-p-20089.html,$48.20,$75.81 
Authentic Vaporesso FORZ TX80 VW 80W Mod - Gunmetal Grey,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-80w-mod-gunmetal-grey-p-20083.html,$37.91,$60.65 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Leather Brown,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-leather-brown-p-20090.html,$48.20,$75.81 
Authentic Vaporesso FORZ TX80 VW Kit With FORZ Tank 25 - Brick Black,https://www.cigabuy.com/authentic-vaporesso-forz-tx80-vw-kit-with-forz-tank-25-brick-black-p-20087.html,$48.20,$75.81 
5pcs Xiaomi Mijia Stainless Steel Nail Clippers Set Trimmer Pedicure Care Clip,https://www.cigabuy.com/5pcs-xiaomi-mijia-stainless-steel-nail-clippers-set-trimmer-pedicure-care-clip-p-20018.html,$9.25,$22.71 
Fashion Men Backpack Waterproof PU Leather Travel Bag Large Capacity Teenage,https://www.cigabuy.com/fashion-men-backpack-waterproof-pu-leather-travel-bag-large-capacity-teenage-p-19987.html,$7.90,$26.48 
Authentic Geekvape Aegis Hero Pod Mod Kit - Silver,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-silver-p-19991.html,$23.83,$41.15 
Authentic Smok SCAR-P3 Kit - Fluid Blue,https://www.cigabuy.com/authentic-smok-scar-p3-kit-fluid-blue-p-19370.html,$27.93,$33.57 
Authentic SMOK SCAR-P18 Mod - Green Stabilizing Wood,https://www.cigabuy.com/authentic-smok-scar-p18-mod-green-stabilizing-wood-p-19349.html,$37.51,$43.32 
Authentic Freemax Fireluke 3 Mesh Sub-Ohm Tank - Blue,https://www.cigabuy.com/authentic-freemax-fireluke-3-mesh-sub-ohm-tank-blue-p-19168.html,$22.74,$37.90 
USB LED Flashlight Rechargeable LED Torch Zoom XPE for Outdoor Bicycle Hiking,https://www.cigabuy.com/usb-led-flashlight-rechargeable-led-torch-zoom-xpe-for-outdoor-bicycle-hiking-p-18829.html,$2.19,$4.38 
Authentic Lost Vape Gemini Hybrid Pod Mod Kit  - Gunmetal Carbon Fiber,https://www.cigabuy.com/authentic-lost-vape-gemini-hybrid-pod-mod-kit-gunmetal-carbon-fiber-p-19915.html,$27.08,$63.91 
Authentic Dovpo Odin Mini 75W DNA75C TC Box Mod - Brushed Black,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-box-mod-brushed-black-p-19379.html,$124.57,$162.47 
Authentic Uwell Valyrian Pod Kit - Metallic Green,https://www.cigabuy.com/authentic-uwell-valyrian-pod-kit-metallic-green-p-19507.html,$21.66,$36.80 
Authentic Dovpo Odin Mini 75W DNA75C TC Mod - Brushed Gunmetal,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-mod-brushed-gunmetal-p-19380.html,$124.57,$162.47 
10 x Authentic OFRF nexMESH Coil 0.13ohm,https://www.cigabuy.com/10-x-authentic-ofrf-nexmesh-coil-013ohm-p-13759.html,$4.28,$5.39 
Authentic VOOPOO Drag Nano 750mAh Pod System Kit - Ink,https://www.cigabuy.com/authentic-voopoo-drag-nano-750mah-pod-system-kit-ink-p-14496.html,$6.59,$20.15 
Authentic Steam Crave Aromamizer Ragnar RDTA Advanced Kit Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-ragnar-rdta-advanced-kit-black-p-19146.html,$57.40,$89.90 
TWS4 Bluetooth 5.0 Wireless Headphones Touch Mini In-Ear Buds w Charging Bin,https://www.cigabuy.com/tws4-bluetooth-50-wireless-headphones-touch-mini-in-ear-buds-w-charging-bin-p-18788.html,$6.92,$14.17 
Authentic Freemax Maxus 100W  Kit - Blue - Green,https://www.cigabuy.com/authentic-freemax-maxus-100w-kit-blue-green-p-19162.html,$46.57,$70.40 
Authentic Lost Vape Centaurus DNA 250C 200W Mod - Ostrich Chopped Carbon Fiber,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-mod-ostrich-chopped-carbon-fiber-p-18448.html,$131.26,$187.06 
Authentic Lost Vape Centaurus DNA 250C 200W Box Mod - Black Crocodile Stabwood,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-box-mod-black-crocodile-stabwood-p-18441.html,$142.20,$202.37 
Light Controlled Square LED Wall Night Lamp Bedroom Night Light,https://www.cigabuy.com/light-controlled-square-led-wall-night-lamp-bedroom-night-light-p-17030.html,$0.42,$1.07 
3 x Authentic SMOK V12 Prince-Q4 0.4ohm Quadruple Coils,https://www.cigabuy.com/3-x-authentic-smok-v12-prince-q4-04ohm-quadruple-coils-p-11457.html,$3.19,$9.37 
Authentic Ehpro Cold Steel 100 120W TC Box Mod - Grey Champagne,https://www.cigabuy.com/authentic-ehpro-cold-steel-100-120w-tc-box-mod-grey-champagne-p-15782.html,$42.37,$65.90 
Authentic Uwell Crown Pod 1250mAh Pod System Kit - Red,https://www.cigabuy.com/authentic-uwell-crown-pod-1250mah-pod-system-kit-red-p-16659.html,$19.15,$37.88 
Authentic Vandy Vape Kylin M 4.5ml RTA 24mm - Gunmetal,https://www.cigabuy.com/authentic-vandy-vape-kylin-45ml-rta-24mm-gunmetal-p-14520.html,$30.22,$44.82 
Authentic Dovpo Variant RDA 24mm - Silver,https://www.cigabuy.com/authentic-dovpo-variant-rda-24mm-silver-p-16701.html,$17.37,$30.30 
Authentic Uwell MarsuPod PCC 1000mAh Pod System Kit - Black Blue,https://www.cigabuy.com/authentic-uwell-marsupod-pcc-1000mah-pod-system-kit-black-blue-p-16651.html,$19.15,$38.80 
Authentic Uwell Nunchaku 2 5ML Tank Atomizer - Black,https://www.cigabuy.com/authentic-uwell-nunchaku-2-5ml-tank-atomizer-black-p-16222.html,$21.99,$37.82 
Authentic Uwell Caliburn KOKO 520mAh Pod Kit - Red,https://www.cigabuy.com/authentic-uwell-caliburn-koko-520mah-pod-kit-red-p-16140.html,$16.67,$43.23 
Authentic Geekvape Aegis Solo 100W TC Box Mod - Red,https://www.cigabuy.com/authentic-geekvape-aegis-solo-100w-tc-box-mod-red-p-14359.html,$30.32,$47.15 
Authentic THC Tauren Solo RDA 24mm - Brass-Black,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-brass-black-p-14333.html,$15.16,$35.21 
E-XY Ni80 30GA 30F Heating Wire for RTA Building,https://www.cigabuy.com/e-xy-ni80-30ga-30f-heating-wire-for-rta-building-p-11661.html,$0.16,$1.79 
Authentic THC Tauren Solo RDA 24mm - Silver,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-silver-p-14335.html,$15.16,$35.21 
Authentic THC Tauren Solo RDA 24mm - Gunmetal,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-gunmetal-p-14334.html,$20.75,$35.21 
Authentic Dovpo Topside Dual 200W Squonker Box Mod - Gunmetal,https://www.cigabuy.com/authentic-dovpo-topside-dual-200w-squonker-box-mod-gunmetal-p-14041.html,$72.42,$94.37 
Authentic Tesla Punk 86W Box Mod 18650 Mod - Gunmetal,https://www.cigabuy.com/authentic-tesla-punk-86w-box-mod-18650-mod-gunmetal-p-13976.html,$31.52,$39.45 
Authentic Cthulhu Mjolnir RDA 24MM - Black,https://www.cigabuy.com/authentic-cthulhu-mjolnir-rda-24mm-black-p-13676.html,$24.30,$31.70 
Authentic 5FT VandyVape Ni80 Mesh Wire 100mesh 1.8Ω/FT,https://www.cigabuy.com/authentic-5ft-vandyvape-ni80-mesh-wire-100mesh-18Ωft-p-11369.html,$0.16,$2.91 
Vaping Coil Winding Jig Tool for Rebuildable Atomizers,https://www.cigabuy.com/vaping-coil-winding-jig-tool-for-rebuildable-atomizers-p-6912.html,$0.16,$3.04 
